sessionId,contentId,eventId
user-040890,1149892,0
user-040890,1149840,1
user-040890,1149518,2
user-040891,1126824,0
user-040891,1142293,1
user-040892,1149892,0
user-040892,1149917,1
user-040892,1149614,2
user-040893,776328,0
user-040894,1149043,0
user-040894,1149462,1
user-040895,1149671,0
user-040895,1149679,1
user-040896,1148570,0
user-040897,1149892,0
user-040897,1149996,1
user-040898,1140009,0
user-040898,1149784,1
user-040899,1149599,0
user-040899,1148570,1
user-040899,1149819,2
user-040900,1068068,0
user-040900,1149317,1
user-040901,1149885,0
user-040901,1149676,1
user-040902,1149729,0
user-040902,1149704,1
user-040903,1149784,0
user-040903,1149647,1
user-040903,1149928,2
user-040904,1149892,0
user-040904,1149626,1
user-040905,1149277,0
user-040905,1149599,1
user-040906,1149666,0
user-040906,1149784,1
user-040906,1149480,2
user-040906,1149427,3
user-040907,1149704,0
user-040908,1149763,0
user-040908,1149902,1
user-040909,1149634,0
user-040910,1149892,0
user-040910,1149955,1
user-040911,1149653,0
user-040911,1149759,1
user-040911,1149894,2
user-040911,1149614,3
user-040911,1149892,4
user-040911,1149663,5
user-040911,1149967,6
user-040911,1149784,7
user-040912,1149886,0
user-040912,1149734,1
user-040913,1149883,0
user-040913,1149671,1
user-040913,1149892,2
user-040913,1149614,3
user-040914,1149729,0
user-040915,1149677,0
user-040916,1149465,0
user-040916,1149790,1
user-040917,1149653,0
user-040917,1149675,1
user-040917,1149671,2
user-040918,1079272,0
user-040918,1064147,1
user-040919,1149499,0
user-040919,1142166,1
user-040919,1149630,2
user-040919,1149440,3
user-040919,1149924,4
user-040919,1149539,5
user-040919,1149047,6
user-040919,1149562,7
user-040919,1149869,8
user-040919,1146930,9
user-040920,1149927,0
user-040921,1149883,0
user-040921,1149892,1
user-040922,1149817,0
user-040922,1149442,1
user-040923,1149671,0
user-040923,1149892,1
user-040924,1149671,0
user-040924,1149361,1
user-040925,1149623,0
user-040926,1149671,0
user-040926,1149911,1
user-040926,1149614,2
user-040927,1149911,0
user-040928,1148400,0
user-040928,1141400,1
user-040929,1149894,0
user-040929,1149558,1
user-040930,1149623,0
user-040930,1149671,1
user-040931,1149892,0
user-040932,1149671,0
user-040932,1148570,1
user-040933,1149735,0
user-040933,1149783,1
user-040934,1149614,0
user-040934,1149892,1
user-040935,1149623,0
user-040935,1149411,1
user-040935,1149660,2
user-040936,1149961,0
user-040936,1149935,1
user-040936,1149915,2
user-040937,1149558,0
user-040937,1149102,1
user-040938,1149558,0
user-040939,1149553,0
user-040939,1149653,1
user-040940,1149747,0
user-040940,1148879,1
user-040940,1148069,2
user-040940,1131177,3
user-040940,1141843,4
user-040941,1149676,0
user-040941,1149911,1
user-040941,1149956,2
user-040941,1149917,3
user-040941,1149892,4
user-040942,1095806,0
user-040942,1078585,1
user-040943,1107437,0
user-040943,1120475,1
user-040944,1149553,0
user-040945,1149496,0
user-040945,1149553,1
user-040946,1149671,0
user-040946,1149660,1
user-040946,1149729,2
user-040947,1149423,0
user-040947,1149704,1
user-040948,1149660,0
user-040948,1149097,1
user-040949,1149671,0
user-040949,1149599,1
user-040949,1149819,2
user-040949,1149899,3
user-040949,1149892,4
user-040950,1149661,0
user-040950,1149759,1
user-040950,1149553,2
user-040950,1149880,3
user-040950,1149677,4
user-040951,1149614,0
user-040951,1086727,1
user-040951,1149892,2
user-040951,1130609,3
user-040952,1133490,0
user-040952,1050298,1
user-040953,1149816,0
user-040953,1149884,1
user-040953,792567,2
user-040953,1149784,3
user-040953,1149614,4
user-040953,1149960,5
user-040954,1149817,0
user-040954,1149642,1
user-040955,1149594,0
user-040955,1149671,1
user-040956,1149671,0
user-040957,1088788,0
user-040957,1148805,1
user-040958,1149924,0
user-040958,1148570,1
user-040958,1149640,2
user-040959,1149945,0
user-040960,1149892,0
user-040960,1149663,1
user-040960,1149917,2
user-040961,1148570,0
user-040961,1149671,1
user-040962,1149664,0
user-040963,1148570,0
user-040963,1149647,1
user-040963,1149892,2
user-040964,1149617,0
user-040964,1149626,1
user-040965,1149671,0
user-040966,1149119,0
user-040966,1148570,1
user-040967,1149792,0
user-040967,1149892,1
user-040968,1112698,0
user-040968,1109428,1
user-040968,1094536,2
user-040968,1134140,3
user-040969,1149493,0
user-040970,1149671,0
user-040970,1149943,1
user-040970,1149757,2
user-040970,1149955,3
user-040971,1149599,0
user-040972,1149943,0
user-040972,1149614,1
user-040972,1149892,2
user-040972,1149941,3
user-040972,1149757,4
user-040973,1148570,0
user-040973,1149671,1
user-040973,1149729,2
user-040973,1149892,3
user-040974,1149043,0
user-040974,1149526,1
user-040975,1149675,0
user-040975,1149497,1
user-040976,1148570,0
user-040976,1148570,1
user-040977,1148570,0
user-040977,1149892,1
user-040978,1149882,0
user-040978,1081604,1
user-040979,1149966,0
user-040979,1149952,1
user-040980,1149671,0
user-040980,1148570,1
user-040980,1149614,2
user-040981,1149671,0
user-040981,1141893,1
user-040981,1146846,2
user-040982,1149763,0
user-040982,1149655,1
user-040982,1149927,2
user-040982,1149704,3
user-040982,1149673,4
user-040983,1149599,0
user-040983,1149664,1
user-040984,1149671,0
user-040984,1149626,1
user-040985,1149538,0
user-040985,1149084,1
user-040986,1149955,0
user-040986,1149892,1
user-040987,1149553,0
user-040987,1149626,1
user-040987,1149757,2
user-040987,1149663,3
user-040988,1149961,0
user-040988,1149084,1
user-040989,1149626,0
user-040989,1149297,1
user-040990,1149664,0
user-040991,1149412,0
user-040991,1149298,1
user-040992,1149671,0
user-040992,1149664,1
user-040992,1149675,2
user-040993,1149892,0
user-040993,1149614,1
user-040994,1149671,0
user-040994,1148570,1
user-040994,1149892,2
user-040995,1149671,0
user-040996,1149917,0
user-040996,1149892,1
user-040997,1149234,0
user-040997,1148534,1
user-040998,1149671,0
user-040999,1149784,0
user-040999,1149411,1
user-040999,1149671,2
user-041000,1149663,0
user-041000,1149784,1
user-041001,1149479,0
user-041001,1148570,1
user-041001,1148977,2
user-041002,1149927,0
user-041002,1149892,1
user-041003,1149553,0
user-041003,1149542,1
user-041003,1149479,2
user-041003,1149759,3
user-041003,1026365,4
user-041004,1149660,0
user-041004,1149623,1
user-041004,1149819,2
user-041005,1149909,0
user-041005,1149899,1
user-041006,1149671,0
user-041007,1149671,0
user-041007,1149626,1
user-041007,1149679,2
user-041008,1149671,0
user-041008,1149892,1
user-041009,1144637,0
user-041009,1149420,1
user-041010,1149499,0
user-041010,1149448,1
user-041010,1149526,2
user-041011,1149493,0
user-041011,1148925,1
user-041012,1149759,0
user-041013,1149759,0
user-041013,1149553,1
user-041014,1149892,0
user-041014,1149961,1
user-041015,1148570,0
user-041016,1149599,0
user-041016,1149635,1
user-041016,1149498,2
user-041017,1149675,0
user-041017,1149661,1
user-041018,1149599,0
user-041018,1149677,1
user-041018,1148570,2
user-041019,1149739,0
user-041019,1149618,1
user-041019,1149663,2
user-041020,1149604,0
user-041021,1149498,0
user-041021,1149335,1
user-041022,1149885,0
user-041022,1149885,1
user-041023,1149599,0
user-041023,1149671,1
user-041024,1149547,0
user-041024,1149757,1
user-041024,1149569,2
user-041025,793204,0
user-041026,1149623,0
user-041026,1149966,1
user-041027,1146514,0
user-041027,1142518,1
user-041027,1142097,2
user-041027,1090373,3
user-041028,1149618,0
user-041028,1065781,1
user-041029,1149892,0
user-041029,1149059,1
user-041029,1149949,2
user-041030,1149623,0
user-041030,1149558,1
user-041031,1137318,0
user-041031,1092535,1
user-041031,1133159,2
user-041032,1149671,0
user-041032,1149679,1
user-041032,1149043,2
user-041032,1149438,3
user-041033,1149671,0
user-041034,1149910,0
user-041034,1140527,1
user-041035,1148570,0
user-041036,1149884,0
user-041037,1149817,0
user-041037,1149961,1
user-041037,1149935,2
user-041038,1149623,0
user-041038,1149411,1
user-041039,1149671,0
user-041040,1141096,0
user-041040,1149704,1
user-041041,1090853,0
user-041041,1090853,1
user-041041,312744,2
user-041041,1028231,3
user-041041,1015731,4
user-041042,1149883,0
user-041042,1149757,1
user-041042,1149892,2
user-041043,1149671,0
user-041043,1149614,1
user-041043,1149955,2
user-041043,1149892,3
user-041044,1149734,0
user-041044,1149961,1
user-041045,1149671,0
user-041046,1149635,0
user-041046,1149892,1
user-041047,1149740,0
user-041047,1149757,1
user-041047,1149878,2
user-041048,1149660,0
user-041048,1119376,1
user-041049,1149585,0
user-041049,1149553,1
user-041050,1149405,0
user-041050,1149697,1
user-041051,1148570,0
user-041051,1149671,1
user-041052,1148570,0
user-041052,1149671,1
user-041052,1149623,2
user-041052,1149614,3
user-041052,1149892,4
user-041052,1149996,5
user-041053,1149635,0
user-041053,1149015,1
user-041053,1149499,2
user-041054,1149704,0
user-041054,1149673,1
user-041054,1149943,2
user-041054,1149945,3
user-041054,1149438,4
user-041054,1149043,5
user-041054,1149455,6
user-041055,1149634,0
user-041055,1149613,1
user-041055,1149886,2
user-041056,1149671,0
user-041056,1149553,1
user-041056,1148570,2
user-041056,1007292,3
user-041056,1149878,4
user-041057,1149277,0
user-041057,1149784,1
user-041058,1149479,0
user-041059,1149405,0
user-041059,1149628,1
user-041060,1149479,0
user-041061,1149850,0
user-041061,1149927,1
user-041062,1149599,0
user-041062,1149634,1
user-041063,1149600,0
user-041063,1149697,1
user-041064,1149671,0
user-041064,1149927,1
user-041065,1149892,0
user-041065,1149880,1
user-041066,1149553,0
user-041066,1149892,1
user-041067,1149892,0
user-041067,1130609,1
user-041068,1148583,0
user-041069,1149553,0
user-041069,1149479,1
user-041069,1149883,2
user-041070,1149759,0
user-041070,1149671,1
user-041070,1149784,2
user-041070,1149647,3
user-041070,1149878,4
user-041071,1149623,0
user-041071,1149671,1
user-041071,1149757,2
user-041071,1149661,3
user-041071,1149910,4
user-041072,1149671,0
user-041073,1149664,0
user-041073,1149669,1
user-041073,1149738,2
user-041073,1149740,3
user-041073,1149892,4
user-041074,1149688,0
user-041075,1149911,0
user-041075,1149911,1
user-041076,1149741,0
user-041077,1149599,0
user-041078,1149558,0
user-041079,1149675,0
user-041079,1149659,1
user-041080,1149569,0
user-041080,1149679,1
user-041081,1147496,0
user-041081,1080317,1
user-041082,1048841,0
user-041082,1149660,1
user-041083,1149892,0
user-041083,1149955,1
user-041084,1149613,0
user-041084,1149465,1
user-041085,1148570,0
user-041085,1149671,1
user-041085,1149626,2
user-041085,1149614,3
user-041085,1149892,4
user-041085,1149663,5
user-041086,1149675,0
user-041086,1149883,1
user-041087,693692,0
user-041087,693692,1
user-041088,1149594,0
user-041088,1149563,1
user-041088,1149498,2
user-041089,1149030,0
user-041089,1149757,1
user-041090,1149739,0
user-041090,1149679,1
user-041090,1149617,2
user-041090,1148667,3
user-041091,1149784,0
user-041091,1149967,1
user-041092,719416,0
user-041092,1096441,1
user-041093,1149664,0
user-041093,1149458,1
user-041093,1148499,2
user-041093,1148061,3
user-041093,1148619,4
user-041093,1149660,5
user-041094,1149558,0
user-041095,1149671,0
user-041095,1149892,1
user-041096,1149892,0
user-041096,1149663,1
user-041097,1149621,0
user-041097,1149375,1
user-041098,1149599,0
user-041098,1149819,1
user-041098,1149679,2
user-041099,1149457,0
user-041099,1149530,1
user-041100,1149671,0
user-041101,1148617,0
user-041101,1149599,1
user-041102,1149499,0
user-041102,1149850,1
user-041103,1149656,0
user-041103,1149671,1
user-041103,1149941,2
user-041103,1149934,3
user-041103,1149962,4
user-041104,1149599,0
user-041104,1149558,1
user-041105,1014068,0
user-041105,808675,1
user-041105,1149626,2
user-041105,1149558,3
user-041106,1149656,0
user-041106,1149783,1
user-041106,1149671,2
user-041106,1149599,3
user-041107,1146368,0
user-041107,1149547,1
user-041108,1148570,0
user-041108,1149320,1
user-041109,1149550,0
user-041109,1149729,1
user-041110,1149681,0
user-041111,1148570,0
user-041111,1149671,1
user-041111,1149558,2
user-041112,1148570,0
user-041112,1149671,1
user-041112,1149850,2
user-041113,1149653,0
user-041113,1149671,1
user-041114,1149553,0
user-041114,1149623,1
user-041114,1149955,2
user-041114,1149892,3
user-041115,1149675,0
user-041115,1149614,1
user-041116,1149697,0
user-041116,1149331,1
user-041117,1013921,0
user-041118,1149599,0
user-041118,1149558,1
user-041118,1149671,2
user-041119,1149614,0
user-041119,1149102,1
user-041120,1149550,0
user-041120,1149894,1
user-041120,1149927,2
user-041120,1149849,3
user-041121,1149599,0
user-041121,1149661,1
user-041121,1149675,2
user-041121,1149757,3
user-041121,1149869,4
user-041121,1149623,5
user-041121,1149614,6
user-041121,1149892,7
user-041121,1149963,8
user-041121,1149967,9
user-041121,1149966,10
user-041122,1115510,0
user-041122,796810,1
user-041122,1117998,2
user-041123,1149796,0
user-041123,1149925,1
user-041123,1149913,2
user-041124,1149599,0
user-041124,1149672,1
user-041124,1149917,2
user-041124,1149945,3
user-041124,1149943,4
user-041125,1149479,0
user-041125,1149675,1
user-041126,1149672,0
user-041126,1149739,1
user-041126,1141882,2
user-041127,1149626,0
user-041127,1149675,1
user-041128,1149599,0
user-041128,1149671,1
user-041128,1149850,2
user-041128,1149603,3
user-041129,1149553,0
user-041130,1137506,0
user-041130,1095640,1
user-041131,1149553,0
user-041131,1149914,1
user-041132,1149671,0
user-041132,1148570,1
user-041132,1142460,2
user-041132,1148122,3
user-041132,1149883,4
user-041133,1149614,0
user-041133,1149945,1
user-041134,1149671,0
user-041134,1149661,1
user-041134,1149614,2
user-041134,1149892,3
user-041135,1149498,0
user-041136,1149499,0
user-041136,1149757,1
user-041136,1149850,2
user-041136,1149799,3
user-041136,1149927,4
user-041136,1149713,5
user-041136,1149554,6
user-041136,1149892,7
user-041136,1149955,8
user-041136,1149949,9
user-041136,1149967,10
user-041136,1149893,11
user-041136,1149030,12
user-041137,1149671,0
user-041137,1148570,1
user-041137,1149418,2
user-041137,1149784,3
user-041138,1149892,0
user-041138,1149928,1
user-041138,1149945,2
user-041139,1145834,0
user-041139,1130570,1
user-041140,1149892,0
user-041140,1149955,1
user-041141,1149911,0
user-041141,1149971,1
user-041142,1149669,0
user-041142,1149671,1
user-041142,1149927,2
user-041143,1149512,0
user-041143,1149675,1
user-041143,1148570,2
user-041144,1148418,0
user-041144,1149650,1
user-041145,1149671,0
user-041145,1149892,1
user-041146,1149892,0
user-041146,1146699,1
user-041147,1149671,0
user-041147,1148570,1
user-041148,1149665,0
user-041148,1149784,1
user-041149,1062413,0
user-041149,1149646,1
user-041150,1149671,0
user-041151,1147821,0
user-041151,1149675,1
user-041151,1130530,2
user-041152,1149534,0
user-041152,1149784,1
user-041153,1149526,0
user-041153,1149567,1
user-041154,1149608,0
user-041154,1081544,1
user-041155,1149585,0
user-041155,1149518,1
user-041156,600512,0
user-041156,1149671,1
user-041157,1149599,0
user-041157,1149675,1
user-041158,1009580,0
user-041158,812196,1
user-041159,1149101,0
user-041159,1148963,1
user-041160,1149729,0
user-041160,1149614,1
user-041160,1149892,2
user-041161,1149669,0
user-041162,1149729,0
user-041163,1149614,0
user-041163,1149671,1
user-041163,1149955,2
user-041164,1129168,0
user-041165,1149602,0
user-041165,1149960,1
user-041166,1149675,0
user-041166,1149739,1
user-041167,1149638,0
user-041167,1111614,1
user-041167,1148570,2
user-041168,1149550,0
user-041168,1149550,1
user-041169,1149883,0
user-041169,1149653,1
user-041169,1149892,2
user-041170,1149757,0
user-041170,1149883,1
user-041170,1149617,2
user-041171,789982,0
user-041171,768013,1
user-041171,1083655,2
user-041171,324006,3
user-041171,643532,4
user-041171,1131797,5
user-041171,1134848,6
user-041171,760079,7
user-041171,1138409,8
user-041171,1149420,9
user-041171,1018954,10
user-041171,649305,11
user-041171,805422,12
user-041171,1071969,13
user-041171,1066762,14
user-041171,1001729,15
user-041172,1011820,0
user-041172,1011820,1
user-041173,1149599,0
user-041173,1149663,1
user-041174,1149945,0
user-041174,1149880,1
user-041175,1149465,0
user-041175,1149479,1
user-041176,1149608,0
user-041176,1148755,1
user-041177,1149599,0
user-041177,1149671,1
user-041177,1149664,2
user-041177,1149729,3
user-041177,1081119,4
user-041177,1149660,5
user-041177,1149740,6
user-041178,1127486,0
user-041178,1149479,1
user-041179,1149671,0
user-041179,1149653,1
user-041179,1149697,2
user-041179,1149679,3
user-041179,1149892,4
user-041180,1149286,0
user-041180,1149623,1
user-041181,1147094,0
user-041181,1147094,1
user-041182,1149892,0
user-041182,1149927,1
user-041183,1149458,0
user-041184,1149614,0
user-041184,1149892,1
user-041185,1148990,0
user-041185,1149910,1
user-041186,1149594,0
user-041186,1148570,1
user-041187,1149235,0
user-041187,1149671,1
user-041187,1148570,2
user-041188,1149623,0
user-041188,1149635,1
user-041189,1148570,0
user-041190,1149614,0
user-041190,1149880,1
user-041190,1149627,2
user-041191,1149671,0
user-041191,1149599,1
user-041191,1148570,2
user-041192,1149599,0
user-041192,1149671,1
user-041193,1149412,0
user-041193,1149412,1
user-041194,1149671,0
user-041195,1149704,0
user-041195,1149023,1
user-041195,1149512,2
user-041196,1149526,0
user-041196,1149784,1
user-041196,1149671,2
user-041197,1149623,0
user-041197,1149894,1
user-041197,1149614,2
user-041198,1099708,0
user-041198,1149739,1
user-041199,1149671,0
user-041200,1149882,0
user-041200,1149880,1
user-041201,1149623,0
user-041201,1149411,1
user-041201,1149614,2
user-041202,1148570,0
user-041203,1149599,0
user-041204,1149621,0
user-041205,1149679,0
user-041205,1149902,1
user-041205,1149924,2
user-041205,1149614,3
user-041205,1149892,4
user-041206,1149671,0
user-041206,1144113,1
user-041206,1145692,2
user-041206,1148570,3
user-041206,1007292,4
user-041206,1149704,5
user-041206,1149218,6
user-041207,1149618,0
user-041208,1149599,0
user-041209,1149030,0
user-041209,1149917,1
user-041210,1149704,0
user-041211,1149892,0
user-041211,1149675,1
user-041212,1149664,0
user-041212,1149799,1
user-041212,1149892,2
user-041213,1149927,0
user-041213,1138184,1
user-041214,1149660,0
user-041215,1149613,0
user-041216,1149614,0
user-041217,1149892,0
user-041217,1149961,1
user-041218,1149317,0
user-041219,1149671,0
user-041219,1149599,1
user-041219,1149653,2
user-041220,1149613,0
user-041221,1149673,0
user-041222,1149671,0
user-041222,1149955,1
user-041223,1149614,0
user-041223,1149892,1
user-041224,1127872,0
user-041224,1118016,1
user-041225,1149864,0
user-041225,1138684,1
user-041225,1149660,2
user-041225,1149927,3
user-041225,1149614,4
user-041225,1149892,5
user-041226,1149671,0
user-041227,1149320,0
user-041228,1149553,0
user-041229,1149499,0
user-041229,1149553,1
user-041230,1128424,0
user-041230,1118658,1
user-041231,1149458,0
user-041231,1149553,1
user-041231,1149379,2
user-041231,1149457,3
user-041232,1149892,0
user-041233,1149614,0
user-041233,1149892,1
user-041233,1149943,2
user-041233,1149927,3
user-041233,1149385,4
user-041234,1149558,0
user-041234,1149671,1
user-041235,1149671,0
user-041235,1149741,1
user-041236,1149617,0
user-041236,1148570,1
user-041236,805900,2
user-041236,805900,3
user-041236,1103519,4
user-041237,1149499,0
user-041237,1110613,1
user-041237,1114267,2
user-041237,1021310,3
user-041237,1008559,4
user-041238,646901,0
user-041238,1127078,1
user-041239,1149911,0
user-041240,1149671,0
user-041240,1148570,1
user-041240,1148797,2
user-041240,1149614,3
user-041241,1149614,0
user-041241,1149892,1
user-041241,1149927,2
user-041242,1149558,0
user-041243,1149417,0
user-041243,1149892,1
user-041244,1149623,0
user-041244,1149784,1
user-041245,1149675,0
user-041245,1149892,1
user-041245,1149917,2
user-041245,1149784,3
user-041246,1149796,0
user-041246,1149796,1
user-041246,1149796,2
user-041246,1149796,3
user-041246,1149796,4
user-041246,1140905,5
user-041246,1149796,6
user-041247,1148570,0
user-041247,1149078,1
user-041248,1149927,0
user-041249,1149653,0
user-041249,1149759,1
user-041250,1149023,0
user-041250,1149948,1
user-041250,1149961,2
user-041250,1149614,3
user-041250,1149955,4
user-041251,1149553,0
user-041251,1148570,1
user-041251,1149479,2
user-041251,1149757,3
user-041251,1149911,4
user-041252,1149982,0
user-041252,1149960,1
user-041253,1149791,0
user-041254,1149757,0
user-041254,1149614,1
user-041255,1148570,0
user-041255,1007292,1
user-041256,1149671,0
user-041256,1148570,1
user-041256,1149759,2
user-041257,1149759,0
user-041257,1146699,1
user-041257,1149892,2
user-041258,1149623,0
user-041258,1149963,1
user-041259,1149553,0
user-041259,1149599,1
user-041260,1149553,0
user-041261,1149626,0
user-041261,1149757,1
user-041262,1149614,0
user-041262,1149892,1
user-041263,1149614,0
user-041263,1084279,1
user-041264,1149660,0
user-041264,1149892,1
user-041265,1149553,0
user-041265,1149784,1
user-041266,1149878,0
user-041266,1149945,1
user-041267,1149585,0
user-041267,1149626,1
user-041267,1149882,2
user-041268,1149315,0
user-041268,1149688,1
user-041269,1149757,0
user-041269,1149675,1
user-041269,1149799,2
user-041269,1149671,3
user-041270,1149614,0
user-041270,1149892,1
user-041271,1149671,0
user-041272,1149599,0
user-041272,1134068,1
user-041272,1082731,2
user-041272,1149009,3
user-041272,1149423,4
user-041273,1149935,0
user-041273,1149671,1
user-041274,1149889,0
user-041274,1149889,1
user-041274,1149961,2
user-041274,1149987,3
user-041275,1149558,0
user-041275,1148570,1
user-041276,1149799,0
user-041276,1149660,1
user-041276,1149784,2
user-041276,1149892,3
user-041276,1149663,4
user-041277,1149910,0
user-041278,1148570,0
user-041278,1142460,1
user-041278,1148570,2
user-041278,1149780,3
user-041279,1144120,0
user-041280,1149640,0
user-041280,1149676,1
user-041280,1149671,2
user-041280,1148570,3
user-041280,1149653,4
user-041280,1149584,5
user-041280,1149892,6
user-041280,1149967,7
user-041280,1149966,8
user-041281,1149671,0
user-041281,1149759,1
user-041282,1149671,0
user-041283,1149614,0
user-041283,1149892,1
user-041283,1130609,2
user-041284,1149883,0
user-041284,1149647,1
user-041285,1149563,0
user-041285,1149927,1
user-041285,1149341,2
user-041286,1100679,0
user-041286,1149599,1
user-041286,1148570,2
user-041286,1148570,3
user-041287,1149892,0
user-041287,1148418,1
user-041288,1149671,0
user-041289,1149650,0
user-041289,1149729,1
user-041290,1149675,0
user-041290,1149599,1
user-041291,1036491,0
user-041291,1035270,1
user-041291,1035270,2
user-041292,1149671,0
user-041293,1149634,0
user-041293,1149599,1
user-041293,1149594,2
user-041293,1149660,3
user-041293,1135385,4
user-041294,1149650,0
user-041294,1149634,1
user-041295,1149671,0
user-041295,1149783,1
user-041295,1149783,2
user-041295,1149892,3
user-041295,1149907,4
user-041296,1149320,0
user-041297,1149349,0
user-041297,1149883,1
user-041298,1149933,0
user-041298,1149930,1
user-041299,1149415,0
user-041300,1149892,0
user-041300,1149469,1
user-041300,1149917,2
user-041301,1149553,0
user-041301,1149627,1
user-041302,1148570,0
user-041303,1149892,0
user-041303,1145644,1
user-041303,1130609,2
user-041304,1149671,0
user-041304,1149675,1
user-041305,1149671,0
user-041305,1149423,1
user-041306,1149739,0
user-041306,1149740,1
user-041306,1149927,2
user-041306,1149675,3
user-041306,1149784,4
user-041306,1149417,5
user-041306,1149614,6
user-041306,1149892,7
user-041306,1149917,8
user-041306,1147980,9
user-041306,1148164,10
user-041307,661428,0
user-041307,1112937,1
user-041308,1073276,0
user-041309,1149621,0
user-041309,1149930,1
user-041309,1149917,2
user-041310,1149927,0
user-041310,1149917,1
user-041311,1149960,0
user-041311,1149971,1
user-041312,1149892,0
user-041312,1149917,1
user-041313,1149892,0
user-041313,1130609,1
user-041314,1149799,0
user-041314,1149757,1
user-041315,1149671,0
user-041315,1149883,1
user-041316,573029,0
user-041316,792667,1
user-041317,1149671,0
user-041317,1149599,1
user-041318,1149642,0
user-041318,1149671,1
user-041319,1146284,0
user-041319,1149623,1
user-041319,1149235,2
user-041319,1149438,3
user-041319,1149671,4
user-041319,1149623,5
user-041319,1149653,6
user-041319,1149675,7
user-041319,1149626,8
user-041319,1149588,9
user-041319,1149405,10
user-041319,1149616,11
user-041319,1149628,12
user-041319,1149385,13
user-041319,1149739,14
user-041319,1149009,15
user-041319,1149023,16
user-041319,1148418,17
user-041320,1149927,0
user-041321,1149347,0
user-041321,1149064,1
user-041322,1149892,0
user-041322,1149971,1
user-041322,1149955,2
user-041323,1149671,0
user-041323,1149961,1
user-041323,1149819,2
user-041324,1149614,0
user-041324,1098859,1
user-041325,1149653,0
user-041325,1149661,1
user-041326,1149599,0
user-041326,1149584,1
user-041326,1149578,2
user-041327,1149892,0
user-041327,1149671,1
user-041328,1149255,0
user-041328,1143089,1
user-041328,1149255,2
user-041329,1149892,0
user-041329,1149975,1
user-041330,1149458,0
user-041330,1149882,1
user-041331,1149819,0
user-041331,1149410,1
user-041331,1130487,2
user-041332,1141273,0
user-041332,1121088,1
user-041333,1149892,0
user-041333,1149955,1
user-041334,1149442,0
user-041334,1149950,1
user-041335,1143036,0
user-041335,1149880,1
user-041336,1149448,0
user-041336,808675,1
user-041337,1149634,0
user-041337,1149558,1
user-041337,1149645,2
user-041338,1149613,0
user-041338,1148570,1
user-041339,1149599,0
user-041339,1149553,1
user-041339,1007292,2
user-041340,1149623,0
user-041341,1149599,0
user-041341,1149558,1
user-041342,1149671,0
user-041342,1149923,1
user-041342,1148086,2
user-041342,1149892,3
user-041342,1149840,4
user-041343,1149966,0
user-041344,1149935,0
user-041344,1149927,1
user-041344,1149892,2
user-041345,1149669,0
user-041345,1149511,1
user-041346,1149599,0
user-041346,1149799,1
user-041347,1149819,0
user-041347,1149704,1
user-041347,1149955,2
user-041347,1149614,3
user-041347,1149892,4
user-041348,1149553,0
user-041348,1149499,1
user-041348,1149671,2
user-041348,1149653,3
user-041348,1149626,4
user-041348,1149664,5
user-041348,1148570,6
user-041348,1149661,7
user-041348,1149526,8
user-041348,1149448,9
user-041348,808675,10
user-041348,1149238,11
user-041348,1149816,12
user-041348,1149614,13
user-041348,1149892,14
user-041348,1149945,15
user-041348,1149960,16
user-041348,1149512,17
user-041348,1149554,18
user-041348,1149261,19
user-041348,1149982,20
user-041348,1149950,21
user-041348,1149973,22
user-041348,1149967,23
user-041349,1149675,0
user-041349,1149917,1
user-041349,1149945,2
user-041350,1149791,0
user-041350,1137037,1
user-041350,1149784,2
user-041351,1145902,0
user-041351,1141052,1
user-041352,1149671,0
user-041352,1149623,1
user-041353,1121929,0
user-041354,1149639,0
user-041355,1149671,0
user-041355,1149817,1
user-041355,1149675,2
user-041355,1149883,3
user-041356,1071197,0
user-041357,1149757,0
user-041357,1149660,1
user-041357,1149675,2
user-041358,1149653,0
user-041358,1149626,1
user-041358,1149672,2
user-041358,1149584,3
user-041358,1148250,4
user-041358,1149757,5
user-041358,1148570,6
user-041359,1149608,0
user-041360,1149599,0
user-041360,1149448,1
user-041360,1149097,2
user-041360,1149553,3
user-041361,1149553,0
user-041362,1149137,0
user-041363,1149675,0
user-041363,1149920,1
user-041364,1148570,0
user-041364,1149664,1
user-041365,1149759,0
user-041365,1149880,1
user-041366,1149671,0
user-041367,1149671,0
user-041367,1149599,1
user-041368,1148570,0
user-041368,1149378,1
user-041368,1149529,2
user-041369,1149671,0
user-041370,1149894,0
user-041370,1149784,1
user-041371,1149547,0
user-041372,1149599,0
user-041372,1149646,1
user-041372,1149892,2
user-041372,1149880,3
user-041373,1149614,0
user-041373,1149892,1
user-041374,1149614,0
user-041374,1149892,1
user-041374,1149917,2
user-041374,1149927,3
user-041375,1149664,0
user-041376,1149617,0
user-041376,1147216,1
user-041377,1149658,0
user-041377,1149599,1
user-041378,1149547,0
user-041378,1149547,1
user-041379,1149728,0
user-041379,1149674,1
user-041379,1149647,2
user-041379,1149757,3
user-041379,1149883,4
user-041379,1149672,5
user-041379,1149850,6
user-041379,1149899,7
user-041380,1140131,0
user-041380,1140131,1
user-041380,1113289,2
user-041381,1149661,0
user-041381,1149653,1
user-041381,1149553,2
user-041381,1149479,3
user-041381,1149464,4
user-041381,1149757,5
user-041381,1149850,6
user-041381,1149671,7
user-041381,1149599,8
user-041381,1149759,9
user-041381,1149917,10
